customer_key,customer_code,geography_key,customer_name,education,occupation
1097,12096,79,"Brooks, Caitlin",Bachelors,Management
1099,12098,279,"Clark, Grace",Partial College,Professional
1100,12099,286,"Hall, Sydney",Partial College,Professional
1101,12100,47,"Sun, Jon",Bachelors,Management
1102,12101,74,"Patterson, Logan",Partial College,Professional
1103,12102,75,"Simmons, Devin",Partial College,Professional
1104,12103,76,"White, Chloe",Partial College,Professional
1105,12104,77,"Ross, Mariah",Partial College,Professional
1106,12105,88,"Foster, Abigail",Partial College,Professional
1109,12108,269,"Walker, James",Partial College,Professional
1110,12109,279,"Foster, Morgan",Partial College,Professional
1111,12110,48,"Guo, Bianca",Partial College,Professional
1112,12111,62,"Gonzales, Jacqueline",Partial College,Professional
1113,12112,70,"Henderson, Arianna",Partial College,Professional
1116,12115,200,"Richardson, Chloe",High School,Professional
1126,12125,17,"Ortega, Diana",Partial College,Professional
1129,12128,12,"Munoz, Kristy",High School,Professional
1130,12129,38,"Alvarez, Wendy",High School,Professional
1131,12130,30,"Zhou, Suzanne",High School,Professional
1136,12135,61,"Taylor, Fernando",Partial College,Professional
1138,12137,75,"Green, Jack",Graduate Degree,Management
1139,12138,196,"Jai, Colin",Graduate Degree,Management
1140,12139,255,"Yang, Franklin",Graduate Degree,Management
1142,12141,196,"Lee, Kaitlyn",Partial College,Professional
1143,12142,201,"Torres, Gabriella",Bachelors,Management
1144,12143,272,"Turner, Logan",Bachelors,Management
1145,12144,272,"Jenkins, Kelly",Partial College,Professional
1146,12145,284,"Butler, Brandon",Partial College,Professional
1147,12146,57,"Thomas, Xavier",Bachelors,Management
1149,12148,204,"Morris, Gabrielle",Partial College,Professional
1150,12149,205,"Scott, Bailey",Partial College,Professional
1151,12150,61,"Wang, Logan",Graduate Degree,Management
1152,12151,68,"Kelly, Steven",Bachelors,Management
1153,12152,68,"Ramirez, Adrian",Bachelors,Management
1154,12153,76,"Bailey, Kaitlyn",Partial College,Professional
1156,12155,286,"Lopez, Gabriella",Partial College,Professional
1157,12156,47,"Raji, Bonnie",Graduate Degree,Management
1158,12157,69,"White, William",Graduate Degree,Management
1161,12160,196,"Zhang, Jaclyn",Partial College,Professional
1162,12161,286,"Rogers, Alexandria",Partial College,Professional
1163,12162,66,"Mitchell, Luke",Partial College,Professional
1164,12163,83,"Wang, Aaron",Bachelors,Management
1165,12164,85,"Butler, Noah",Bachelors,Management
1168,12167,276,"Stewart, Sebastian",Partial College,Professional
1169,12168,261,"Jackson, Hunter",Partial College,Professional
1170,12169,58,"Howard, Abigail",High School,Professional
1171,12170,63,"Reed, Sara",Bachelors,Management
1172,12171,68,"Cooper, Alyssa",Bachelors,Management
1173,12172,74,"Alexander, Eduardo",Bachelors,Management
1174,12173,74,"Edwards, Dalton",Bachelors,Management
1175,12174,86,"Phillips, Charles",Graduate Degree,Management
1176,12175,83,"Powell, Luke",High School,Professional
1177,12176,204,"James, Cody",High School,Professional
1179,12178,203,"Shan, Ethan",Partial High School,Skilled Manual
1180,12179,200,"Jones, Alexis",Graduate Degree,Management
1181,12180,196,"Mehta, Holly",Graduate Degree,Management
1182,12181,77,"Sanders, Katelyn",Graduate Degree,Management
1185,12184,202,"Perez, Isaiah",Partial College,Professional
1186,12185,286,"Patterson, Kaitlyn",Partial College,Professional
1187,12186,45,"Srini, Bryant",Partial College,Professional
1188,12187,46,"Subram, Ruben",Partial College,Professional
1189,12188,53,"Thomas, Ashley",Partial College,Professional
1190,12189,71,"Wright, Sophia",Bachelors,Management
1191,12190,82,"Gonzales, Justin",Graduate Degree,Management
1192,12191,87,"Washington, Melissa",Partial High School,Skilled Manual
1193,12192,255,"Hayes, Jocelyn",Partial High School,Skilled Manual
1195,12194,82,"Foster, Destiny",Graduate Degree,Management
1196,12195,73,"Morris, Erin",Graduate Degree,Management
1198,12197,72,"Hernandez, Adam",Graduate Degree,Management
1199,12198,201,"Scott, Noah",Graduate Degree,Management
1200,12199,284,"Richardson, Christina",Partial College,Professional
1201,12200,56,"Sharma, Rafael",Graduate Degree,Management
1202,12201,48,"Yuan, Mindy",Graduate Degree,Management
1205,12204,196,"Jai, Bradley",Graduate Degree,Management
1206,12205,47,"Long, Madison",Bachelors,Management
1207,12206,70,"Parker, Sierra",Bachelors,Management
1208,12207,265,"Hill, Samuel",Bachelors,Management
1209,12208,255,"Sanchez, Dominique",Bachelors,Management
1210,12209,44,"Jai, Mindy",Bachelors,Management
1214,12213,10,"Lal, Alejandro",Graduate Degree,Manual
1219,12218,12,"Xu, Mitchell",Bachelors,Manual
1224,12223,15,"Vazquez, Felicia",Graduate Degree,Clerical
1226,12225,11,"Ortega, Kathleen",Graduate Degree,Clerical
1227,12226,8,"Ward, Faith",Bachelors,Clerical
1229,12228,12,"Martinez, Mayra",Bachelors,Clerical
1230,12229,17,"Gomez, Kari",Partial College,Manual
1231,12230,13,"Zheng, Wesley",Partial College,Manual
1232,12231,31,"Patterson, Isabelle",Partial College,Manual
1233,12232,30,"Hernandez, Sean",Partial College,Manual
1237,12236,13,"Gill, Kendra",Partial College,Manual
1238,12237,16,"Madan, Ruth",Partial College,Manual
1239,12238,18,"Raman, Monica",Bachelors,Clerical
1258,12257,12,"Ruiz, Ross",Graduate Degree,Clerical
1259,12258,25,"Li, Jamie",Graduate Degree,Clerical
1267,12266,30,"Lin, Tiffany",Partial College,Manual
1269,12268,12,"Shan, Edwin",Graduate Degree,Clerical
1271,12270,12,"Ramos, Ebony",Graduate Degree,Clerical
1274,12273,9,"Carlson, Nelson",Bachelors,Clerical
1276,12275,12,"Madan, Adriana",Partial College,Manual
1277,12276,12,"Shan, Alisha",Bachelors,Clerical
1279,12278,24,"Johnsen, Meredith",High School,Manual
1292,12291,37,"Suri, Johnathan",Partial College,Professional
1298,12297,15,"Blanco, Felicia",Partial College,Professional
1299,12298,29,"Zeng, Crystal",Partial College,Professional
1303,12302,15,"Coleman, Kevin",Bachelors,Management
1307,12306,8,"Parker, Logan",Partial College,Professional
1315,12314,26,"Suarez, Jill",Bachelors,Management
1320,12319,37,"Ye, Shannon",High School,Professional
1325,12324,13,"Lal, Dale",High School,Professional
1328,12327,19,"Liang, Edwin",Partial College,Management
1331,12330,25,"Raman, Preston",Partial College,Management
1363,12362,68,"Harrison, Thomas",Bachelors,Management
1365,12364,272,"Rogers, Erin",Bachelors,Management
1366,12365,257,"Evans, Alex",Bachelors,Management
1367,12366,253,"Cox, Stephanie",Bachelors,Management
1378,12377,23,"Miller, Christopher",Partial High School,Manual
1379,12378,9,"Sanchez, Brianna",Partial College,Clerical
1380,12379,13,"Chande, Bridget",Partial College,Clerical
1385,12384,39,"Gutierrez, Jacquelyn",Bachelors,Skilled Manual
1387,12386,7,"Perry, Katherine",Partial High School,Manual
1389,12388,39,"Kumar, Casey",High School,Manual
1391,12390,12,"Martinez, Denise",Partial College,Clerical
1397,12396,8,"Yang, Susan",High School,Manual
1398,12397,11,"Chapman, Shaun",Partial College,Clerical
1400,12399,19,"Chapman, Henry",Partial College,Clerical
1401,12400,25,"Martin, Andy",Partial College,Clerical
1402,12401,8,"Rivera, Kimberly",Partial College,Clerical
1407,12406,26,"Gutierrez, Ross",Graduate Degree,Skilled Manual
1408,12407,12,"Raji, Shawn",Graduate Degree,Skilled Manual
1409,12408,34,"Lu, Jon",Graduate Degree,Skilled Manual
1410,12409,83,"Hill, Savannah",Partial College,Clerical
1411,12410,46,"Richardson, Mariah",Partial College,Clerical
1412,12411,57,"Alexander, Kevin",Partial College,Clerical
1413,12412,60,"Wright, Mackenzie",Graduate Degree,Skilled Manual
1414,12413,271,"Gonzales, James",Graduate Degree,Skilled Manual
1415,12414,202,"Lal, Ethan",Graduate Degree,Skilled Manual
1416,12415,205,"Richardson, Brianna",Graduate Degree,Skilled Manual
1417,12416,44,"Martinez, Veronica",Graduate Degree,Skilled Manual
1418,12417,53,"Bryant, Alexis",Graduate Degree,Skilled Manual
1419,12418,198,"Hernandez, Robert",High School,Manual
1420,12419,257,"Bell, Destiny",Bachelors,Skilled Manual
1421,12420,201,"Hayes, Spencer",Bachelors,Skilled Manual
1422,12421,74,"Hughes, Cameron",Bachelors,Skilled Manual
1423,12422,269,"Evans, Hailey",Bachelors,Skilled Manual
1424,12423,271,"Thompson, Sarah",Partial High School,Clerical
1425,12424,277,"Mitchell, Rebecca",High School,Manual
1426,12425,284,"White, Brandon",High School,Clerical
1427,12426,67,"Cox, Cody",Partial College,Clerical
1428,12427,80,"Stewart, Kimberly",Partial College,Clerical
1429,12428,82,"Morris, Sean",Partial College,Clerical
1430,12429,57,"Black, Melvin",Partial College,Clerical
1433,12432,63,"Clark, Nathan",Partial College,Clerical
1434,12433,82,"Price, Antonio",Partial College,Clerical
1435,12434,281,"Kumar, Thomas",Partial College,Clerical
1436,12435,43,"Zhou, Christy",Partial College,Clerical
1437,12436,258,"Diaz, Albert",Partial College,Clerical
1438,12437,204,"Young, Jeremy",Partial College,Clerical
1439,12438,56,"Rogers, Bailey",Graduate Degree,Skilled Manual
1440,12439,196,"Bennett, Megan",Partial College,Clerical
1441,12440,47,"Chandra, Francisco",Partial College,Clerical
1442,12441,45,"Simmons, Trevor",Partial College,Clerical
1443,12442,47,"Richardson, Allison",Partial College,Clerical
1444,12443,47,"James, Garrett",Partial College,Clerical
1446,12445,202,"Taylor, Cameron",Partial College,Clerical
1447,12446,66,"Hall, Jasmine",Partial College,Clerical
1449,12448,200,"Cox, Hailey",Graduate Degree,Skilled Manual
1451,12450,65,"Cook, Cody",Graduate Degree,Skilled Manual
1453,12452,279,"Sanchez, Sean",Graduate Degree,Skilled Manual
1454,12453,205,"Bennett, Madison",Graduate Degree,Skilled Manual
1455,12454,257,"Griffin, Samuel",Graduate Degree,Skilled Manual
1456,12455,72,"Lewis, Benjamin",Graduate Degree,Skilled Manual
1457,12456,258,"Chen, Thomas",Graduate Degree,Skilled Manual
1458,12457,196,"Rai, Misty",Graduate Degree,Skilled Manual
1459,12458,23,"Sanchez, Veronica",Bachelors,Clerical
1462,12461,13,"Suri, Ruth",Graduate Degree,Clerical
1463,12462,35,"Suri, Levi",Graduate Degree,Clerical
1470,12469,30,"Srini, Shane",High School,Manual
1471,12470,12,"He, Barbara",High School,Manual
1472,12471,23,"Zeng, Lacey",Bachelors,Clerical
1476,12475,31,"Carter, Logan",Partial High School,Manual
1479,12478,23,"Mehta, Ruben",High School,Manual
1480,12479,15,"Tang, Priscilla",Bachelors,Skilled Manual
1482,12481,12,"Diaz, Victor",Partial High School,Manual
1485,12484,13,"Suarez, Lori",High School,Manual
1488,12487,21,"Zhu, Willie",High School,Manual
1494,12493,9,"Vazquez, Dwayne",Bachelors,Professional
1496,12495,15,"Miller, Lucas",Partial College,Clerical
1498,12497,33,"Kumar, Ashlee",Bachelors,Skilled Manual
1499,12498,13,"Diaz, Eduardo",Bachelors,Skilled Manual
1500,12499,10,"Wang, Heather",High School,Manual
1501,12500,18,"Vazquez, Kathleen",Partial College,Clerical
1502,12501,31,"Sai, Cory",Partial College,Clerical
1508,12507,31,"Bell, Ian",Partial College,Clerical
1513,12512,12,"Gomez, Carolyn",Partial College,Clerical
1517,12516,15,"Chander, Shawna",Partial College,Clerical
1518,12517,16,"Watson, Alexa",Partial College,Clerical
1519,12518,31,"Dominguez, Jacquelyn",Partial College,Clerical
1522,12521,18,"Dominguez, Meredith",Partial High School,Manual
1528,12527,47,"Rodriguez, José",Graduate Degree,Skilled Manual
1529,12528,279,"Wilson, Devin",Graduate Degree,Skilled Manual
1530,12529,45,"Allen, Isaiah",Graduate Degree,Skilled Manual
1532,12531,196,"Xu, Autumn",Partial College,Clerical
1534,12533,284,"Washington, Luis",Graduate Degree,Management
1536,12535,31,"Kapoor, Clifford",Bachelors,Manual
1537,12536,31,"Dominguez, Javier",Bachelors,Manual
1539,12538,12,"Blanco, Paula",Graduate Degree,Clerical
1545,12544,39,"Jordan, Bruce",Bachelors,Manual
1547,12546,17,"Andersen, Clarence",Bachelors,Clerical
1549,12548,23,"Collins, Alexandra",Partial College,Manual
1557,12556,32,"Kapoor, Manuel",Bachelors,Clerical
1559,12558,23,"Evans, Amanda",Bachelors,Clerical
1592,12591,12,"Madan, Meredith",Graduate Degree,Clerical
1601,12600,37,"Romero, Larry",Graduate Degree,Clerical
1605,12604,14,"Lee, Nathan",Bachelors,Clerical
1606,12605,34,"Cooper, Carol",Bachelors,Clerical
1617,12616,10,"Tang, Kelsey",Partial College,Manual
1618,12617,20,"Ma, Jake",Partial College,Manual
1625,12624,15,"Xu, Jamie",Partial College,Manual
1630,12629,13,"Nara, Russell",Partial College,Manual
1637,12636,12,"Salah, Tamer",Bachelors,Management
1639,12638,15,"Brooks, Sebastian",Partial College,Professional
1644,12643,6,"Perez, Kristina",Bachelors,Management
1647,12646,22,"Xu, Kenneth",High School,Professional
1658,12657,26,"Blanco, Audrey",High School,Management
1710,12709,79,"Rodriguez, Ian",Bachelors,Management
1713,12712,10,"Romero, Arthur",Partial High School,Manual
1714,12713,18,"Xie, Deborah",Partial High School,Manual
1715,12714,20,"Lu, Colleen",Partial College,Clerical
1722,12721,34,"Martinez, Rebekah",Partial College,Clerical
1723,12722,23,"Gomez, Latasha",Partial High School,Manual
1725,12724,28,"Martin, Eddie",Partial High School,Manual
1726,12725,29,"James, Gabrielle",Partial High School,Manual
1727,12726,9,"Goel, Kurt",Partial High School,Manual
1729,12728,15,"Stewart, Jeremiah",Partial College,Clerical
1732,12731,32,"Murphy, Steven",High School,Manual
1736,12735,25,"Mehta, Donald",Partial High School,Manual
1737,12736,15,"Ruiz, Diana",Partial High School,Manual
1739,12738,12,"Rubio, Melinda",Bachelors,Skilled Manual
1742,12741,6,"Sam, Raymond",High School,Manual
1743,12742,31,"Martinez, Samantha",Partial College,Clerical
1748,12747,13,"Hu, Colleen",Partial High School,Manual
1752,12751,7,"Xu, Priscilla",Partial College,Clerical
1758,12757,261,"Ramirez, Sara",Partial College,Clerical
1759,12758,267,"Ramirez, Stephanie",Bachelors,Skilled Manual
1760,12759,276,"Sanders, Jada",Graduate Degree,Skilled Manual
1762,12761,206,"Richardson, Alexandra",Graduate Degree,Skilled Manual
1763,12762,85,"Smith, Jonathan",Bachelors,Skilled Manual
1765,12764,281,"Harris, Alexandra",Partial College,Clerical
1767,12766,198,"Bryant, Jordyn",Partial High School,Clerical
1768,12767,286,"Robinson, Christopher",High School,Clerical
1769,12768,56,"Chapman, Johnathan",High School,Clerical
1770,12769,271,"Zhang, Thomas",Partial College,Clerical
1771,12770,71,"Evans, Charles",Partial College,Clerical
1772,12771,85,"Thomas, Morgan",Partial College,Clerical
1773,12772,262,"Clark, Abigail",Partial College,Clerical
1774,12773,255,"Taylor, Samantha",Partial College,Clerical
1775,12774,48,"Gao, Kristen",Partial College,Clerical
1776,12775,77,"Griffin, Connor",Partial College,Clerical
1777,12776,286,"Campbell, Blake",Graduate Degree,Skilled Manual
1778,12777,268,"Anderson, Joseph",Partial College,Clerical
1779,12778,83,"Morgan, Connie",Partial College,Clerical
1780,12779,286,"Rogers, Mason",Partial College,Clerical
1790,12789,48,"Zeng, Jamie",Partial College,Clerical
1791,12790,68,"Kumar, Brandon",Graduate Degree,Skilled Manual
1792,12791,70,"Foster, Angelica",Graduate Degree,Skilled Manual
1793,12792,257,"White, Blake",Graduate Degree,Skilled Manual
1794,12793,53,"Guo, Jessie",Graduate Degree,Skilled Manual
1795,12794,206,"Jackson, Megan",Graduate Degree,Skilled Manual
1797,12796,257,"Zhang, Jason",Graduate Degree,Skilled Manual
1798,12797,87,"Howard, Patrick",Graduate Degree,Skilled Manual
1800,12799,29,"Chandra, George",Bachelors,Clerical
1801,12800,38,"Chen, Lacey",Bachelors,Clerical
1802,12801,7,"Browning, Melody",Bachelors,Clerical
1803,12802,6,"Sun, Alan",Bachelors,Clerical
1807,12806,10,"Zeng, Ronnie",Graduate Degree,Clerical
1808,12807,18,"Kumar, Nina",Graduate Degree,Clerical
1810,12809,26,"Navarro, Michele",Partial College,Manual
1811,12810,32,"Stewart, Chase",Bachelors,Clerical
1812,12811,21,"Serrano, Marc",Partial College,Manual
1814,12813,36,"Ramos, Reginald",Bachelors,Clerical
1815,12814,25,"Sharma, Casey",Bachelors,Clerical
1816,12815,10,"Mehta, Dominique",Bachelors,Clerical
1817,12816,10,"Mehta, Tammy",Partial High School,Manual
1823,12822,32,"James, Alexandra",Bachelors,Clerical
1826,12825,13,"Hu, Kelvin",Bachelors,Skilled Manual
1827,12826,16,"Gonzalez, Caleb",Partial High School,Manual
1828,12827,33,"Raje, Nicolas",High School,Manual
1829,12828,34,"Rubio, Carol",Partial High School,Manual
1830,12829,35,"Li, Micah",High School,Manual
1832,12831,11,"Lal, Kathryn",High School,Manual
1833,12832,12,"Prasad, Douglas",High School,Manual
1834,12833,12,"Goel, Sheena",High School,Manual
1836,12835,9,"Yuan, Karl",Partial High School,Manual
1838,12837,8,"Anderson, Nicole",Partial College,Manual
1839,12838,29,"Beck, Ralph",Bachelors,Professional
1845,12844,28,"Gonzalez, Gerald",Bachelors,Skilled Manual
1846,12845,31,"Torres, Angela",Bachelors,Skilled Manual
1847,12846,23,"Nara, Bridget",Partial College,Clerical
1851,12850,15,"Raji, Johnny",High School,Manual
1853,12852,6,"Carlson, Teresa",Partial College,Clerical
1859,12858,12,"Mehta, Adriana",Partial College,Clerical
1864,12863,30,"Zhang, Caleb",Partial College,Clerical
1868,12867,30,"Ye, Laura",Partial High School,Manual
1871,12870,22,"Munoz, Tyrone",Partial High School,Manual
1873,12872,7,"Hughes, Olivia",Partial College,Clerical
1876,12875,255,"Ross, Brianna",Graduate Degree,Skilled Manual
